Date;Afghanistan;Albania;Algeria;Andorra;Argentina;Armenia;Australia;Austria;Azerbaijan;Bahrain;Belarus;Belgium;Bosnia and Herzegovina;Brazil;Brunei;Bulgaria;Burkina Faso;Cambodia;Cameroon;Canada;Chile;China;Colombia;Costa Rica;Croatia;Cyprus;Czechia;Denmark;Diamond Princess;Dominican Republic;Ecuador;Egypt;Estonia;Finland;France;Georgia;Germany;Greece;Hungary;Iceland;India;Indonesia;Iran;Iraq;Ireland;Israel;Italy;Japan;Jordan;Kazakhstan;Korea, South;Kuwait;Latvia;Lebanon;Lithuania;Luxembourg;Malaysia;Malta;Mexico;Moldova;Morocco;Netherlands;New Zealand;North Macedonia;Norway;Oman;Pakistan;Panama;Peru;Philippines;Poland;Portugal;Qatar;Romania;Russia;San Marino;Saudi Arabia;Senegal;Serbia;Singapore;Slovakia;Slovenia;South Africa;Spain;Sri Lanka;Sweden;Switzerland;Thailand;Trinidad and Tobago;Tunisia;Turkey;US;Ukraine;United Arab Emirates;United Kingdom;Uruguay;Uzbekistan;Venezuela;Vietnam;West Bank and Gaza;Afghanistan_SIR;Albania_SIR;Algeria_SIR;Andorra_SIR;Argentina_SIR;Armenia_SIR;Australia_SIR;Austria_SIR;Azerbaijan_SIR;Bahrain_SIR;Belarus_SIR;Belgium_SIR;Bosnia and Herzegovina_SIR;Brazil_SIR;Brunei_SIR;Bulgaria_SIR;Burkina Faso_SIR;Cambodia_SIR;Cameroon_SIR;Canada_SIR;Chile_SIR;China_SIR;Colombia_SIR;Costa Rica_SIR;Croatia_SIR;Cyprus_SIR;Czechia_SIR;Denmark_SIR;Diamond Princess_SIR;Dominican Republic_SIR;Ecuador_SIR;Egypt_SIR;Estonia_SIR;Finland_SIR;France_SIR;Georgia_SIR;Germany_SIR;Greece_SIR;Hungary_SIR;Iceland_SIR;India_SIR;Indonesia_SIR;Iran_SIR;Iraq_SIR;Ireland_SIR;Israel_SIR;Italy_SIR;Japan_SIR;Jordan_SIR;Kazakhstan_SIR;Korea, South_SIR;Kuwait_SIR;Latvia_SIR;Lebanon_SIR;Lithuania_SIR;Luxembourg_SIR;Malaysia_SIR;Malta_SIR;Mexico_SIR;Moldova_SIR;Morocco_SIR;Netherlands_SIR;New Zealand_SIR;North Macedonia_SIR;Norway_SIR;Oman_SIR;Pakistan_SIR;Panama_SIR;Peru_SIR;Philippines_SIR;Poland_SIR;Portugal_SIR;Qatar_SIR;Romania_SIR;Russia_SIR;San Marino_SIR;Saudi Arabia_SIR;Senegal_SIR;Serbia_SIR;Singapore_SIR;Slovakia_SIR;Slovenia_SIR;South Africa_SIR;Spain_SIR;Sri Lanka_SIR;Sweden_SIR;Switzerland_SIR;Thailand_SIR;Trinidad and Tobago_SIR;Tunisia_SIR;Turkey_SIR;US_SIR;Ukraine_SIR;United Arab Emirates_SIR;United Kingdom_SIR;Uruguay_SIR;Uzbekistan_SIR;Venezuela_SIR;Vietnam_SIR;West Bank and Gaza_SIR
2020-04-01;237;259;847;390;1054;571;4862;10711;359;569;163;13964;459;6836;131;422;282;109;233;9560;3137;82361;1065;375;963;320;3508;3290;712;1284;2748;779;779;1446;57749;117;77872;1415;525;1220;1998;1677;47593;728;3447;6092;110574;2535;278;380;9887;317;446;479;581;2319;2908;188;1378;423;654;13696;708;354;4863;210;2421;1181;1323;2311;2554;8251;835;2460;2777;236;1720;190;1060;1000;400;841;1380;104118;146;5320;17768;1771;90;423;15679;214205;794;814;43789;350;181;143;218;134;73.86563827668192;124.35825943260473;305.8490187514725;145.61040655122588;441.06483696698706;312.73533012505135;1890.9532320181888;4358.630232960084;110.39018193958343;512.6887587218994;142.0741099725673;4723.245931960436;182.0154487015189;2819.2547955717982;103.63150589190464;264.6950811617755;91.89994227622063;90.28913430842199;68.55005273335598;2292.7076892565797;1203.1825200899482;81884.34459683811;395.5854171773475;198.34437018110552;322.9589902979612;124.92459673062741;1417.66274384224;1957.4164732661136;712.0001747305532;330.0167114816314;1201.035473451572;545.8499483340606;503.9255548621417;850.7280804992454;21366.063657947754;72.66148408619824;43118.736266402775;739.6568178796175;184.28475956852833;680.3276653279636;746.886714734213;794.4517990972167;28055.310339830594;388.932436338794;1339.479079928947;1253.166186534212;72541.13024077775;1481.475863863188;139.02033656397558;109.53235585459024;9354.02871284248;313.89155972770044;180.52946797546906;320.38277533098267;190.50380726978403;949.4522315530193;1662.2596954058022;108.60014162721689;566.3260973394022;150.38645265351744;175.49760363371152;5590.465143739332;143.65776484737916;178.08677970167503;2862.0784675475275;101.85795544859707;1477.3472768489614;501.0936307702238;645.5418182749764;614.7460869947372;930.4808899875878;2285.7850423015293;838.973834051899;641.8966014113437;705.8818771210114;216.40066841269416;888.6777875056096;103.9604713123575;362.82272460788556;725.0378820681249;232.38943604388226;485.39694907266664;501.9653086817558;37193.05918469685;108.55540776891031;2893.3691761808086;9049.016276757406;760.6610469697105;61.59357248272082;98.25994916587933;2024.016020168775;53340.79646750535;125.84354893970546;262.3775419792354;19861.769993680955;193.82025443307225;71.38246168574751;108.72222051924373;129.28530374130906;79.21417205714263
2020-04-02;273;277;986;428;1133;663;5116;11129;400;643;304;15348;533;8044;133;457;288;110;306;11284;3510;82432;1161;396;1011;356;3858;3573;712;1380;3163;865;858;1518;59929;134;84794;1544;585;1319;2543;1790;50468;772;3849;6857;115242;2818;299;435;9976;342;458;494;649;2487;3116;196;1510;505;708;14788;797;384;5147;231;2686;1317;1414;2633;2946;9034;949;2738;3548;245;1885;195;1171;1049;426;897;1462;112065;151;5874;18827;1875;94;455;18135;244610;897;1024;48718;369;205;146;233;161;78.53708361559767;128.58464273583056;318.95201095174934;149.3116655985545;463.92048231284804;327.85649990167724;1928.9394050210012;4444.109375925953;116.39223707157527;535.1114203224072;151.2441535759679;4880.160385059567;188.8294150800723;2993.809513565745;105.23531693102295;274.04080561960063;93.78405424198945;90.94305155659242;72.34245940207512;2396.8894599523333;1272.5065578004765;81929.41012597925;417.43375522080044;206.24012418422978;330.8037885005527;128.36919078750913;1451.3678759312477;2007.9125423274636;712.0001906613562;346.5676240548938;1252.5155724824176;574.5300563405806;525.4600014967702;877.0109212876205;21956.679140794444;74.84233687735342;45448.11068818437;752.3411766605486;190.66632907266762;692.4481738727869;795.8110338760908;829.792169851073;28789.377568307944;409.36054188826853;1392.6633958393895;1297.781110607611;74010.82430080915;1525.630839197554;142.04750139848738;116.32633967687373;9394.267412473733;330.3936610885157;185.2657188857673;328.6933371169542;196.015823606944;966.0158152479503;1702.3648375445475;110.6590183533207;600.3456757961253;157.6184531210351;183.07321836120175;5749.320634826423;148.62823675619458;185.9875313048624;2913.840022073834;108.33128628730529;1556.746127924598;525.1240607987938;683.7898951522737;645.0237691739969;966.8221406906462;2368.4938662545455;884.5677106909612;667.6532989537585;753.5913821157276;220.94629381827372;939.2223484257403;108.62558049589502;380.9938219852015;759.5716240115194;237.73302970898132;493.12028227457876;533.2896690074833;38153.76241292634;111.63823386602647;3003.966247154529;9221.374611586643;778.7791653228102;62.891497125888584;100.94705784978373;2126.258425671906;55931.3618045044;132.8858766115941;276.9108086827597;21166.412163369663;197.79170735232012;75.09299440027515;113.61527404460529;131.03734728084166;82.61854781197067
2020-04-03;281;304;1171;439;1265;736;5330;11524;443;672;351;16770;579;9056;134;485;302;114;509;12437;3843;82511;1267;416;1079;396;4091;3946;712;1488;3368;985;961;1615;65202;155;91159;1613;623;1364;2567;1986;53183;820;4273;7428;119827;3154;310;464;10062;417;493;508;696;2612;3333;202;1688;591;791;15821;868;430;5370;252;2818;1475;1595;3018;3383;9886;1075;3183;4149;245;2039;207;1476;1114;450;934;1505;119199;159;6475;19606;1978;98;495;20921;276547;1072;1264;53699;386;227;153;237;194;83.5037005978632;132.9537745810888;332.61424812502185;153.09922652976798;487.95528656462506;343.6689525068726;1967.6662606262114;4531.085256119095;122.72011871329691;558.5091432145357;161.00551439290624;5042.120310281094;195.89729860151365;3179.167386936621;106.84343506715227;283.7136394031556;95.70628893322719;91.60164216230439;76.3443083002029;2505.7637260658844;1345.8185944796148;81974.49953232448;440.4852629894361;214.44202068698257;338.8378507471182;131.90387412234426;1485.8532649565402;2059.6215327102564;712.0002063039461;363.9363738601704;1306.1890237652856;604.7130469847019;547.7143829025812;904.05996328648;22562.951425889805;77.08690713157502;47877.649853007184;765.2430591765825;197.26537385270726;704.7315650012281;847.9397766345594;866.7009003316066;29541.7950099591;430.85720859985526;1447.9096623940684;1343.9766564476247;75504.79465803811;1571.0888015908035;145.13854757453294;123.54150838200884;9434.679199547845;347.7615280387948;190.11685385906264;337.21946954090777;201.68078165484587;982.8525461087264;1743.3399353603343;112.75680764157565;636.40778701279;165.19742969758366;190.97549650498306;5912.480568774286;153.76328235973995;194.22520667293702;2966.3575885350847;115.21575236478103;1640.4019118482775;550.2808244301485;724.302839647983;676.788852979658;1004.5716745317231;2454.1309274478135;932.63005613553;694.4395125863603;804.5243324013368;225.5675672214953;992.6374496875121;113.49916010704979;400.0525842506297;795.7394928583836;243.19600728223782;500.95448496096867;566.5679254942337;39137.83698513776;114.807413648253;3118.7133785159226;9396.546877050989;797.2726861406406;64.21677216090329;103.706955994341;2233.6458381973293;58645.999398250846;140.32208680481872;292.24753633084896;22550.84848446134;201.8385604784341;78.99622726542859;118.72832684526081;132.81306729230602;86.16900830877422
2020-04-04;299;333;1251;466;1451;770;5550;11781;521;688;440;18431;624;10360;135;503;318;114;555;12978;4355;82543;1406;435;1126;426;4472;4269;712;1488;3465;1070;1039;1882;69500;162;96092;1673;678;1417;3082;2092;55743;878;4604;7851;124632;3525;323;531;10156;479;509;520;771;2729;3483;213;1890;752;919;16727;950;483;5550;277;3157;1673;1746;3094;3627;10524;1325;3613;4731;259;2179;219;1624;1189;471;977;1585;126168;166;6832;20505;2067;103;553;23934;309699;1225;1505;57772;400;266;155;240;217;88.78410583288351;137.47041422501775;346.85941440005723;156.97468897877977;513.229529757808;360.200264397329;2007.1473207808042;4619.5766451543495;129.3914573668918;582.9238276470228;171.39624870891453;5209.276493526849;203.22847230037792;3375.996455424933;108.45499051569192;293.7248252038487;97.66739667783823;92.26493861130957;80.56712462536476;2619.5379668702535;1423.3473042288142;82019.61282748674;464.80579719213233;222.96125928908114;347.0656797903723;135.53072374464742;1521.1359476552234;2112.567755443097;712.0002216583229;382.1621097667191;1362.14811428506;636.4772386156616;570.6938223623896;931.8946059628246;23185.257439290363;79.39694938188997;50408.60594114138;778.36619571276;204.08905605405934;717.1779259584621;903.4827802344934;905.2472535269543;30312.975165797423;453.4778562243933;1505.2937579097738;1391.8082606966523;77023.1999334831;1617.8874092949927;148.2947323571062;131.20394383333362;9475.264818507729;366.0403885811135;195.08514556626653;345.9667643416162;207.50253435779942;999.9663605830913;1785.1988822310639;114.89424031950787;674.6349354857017;173.1399492941605;199.2184929693955;6080.049284353948;159.06782035971258;202.81292310252707;3019.6350870090414;122.53743151527716;1728.541724895102;576.6141337924861;767.2146053552326;710.1140191317891;1043.7831807189186;2542.79510918529;983.2934727339873;722.2960657866236;858.8983536789592;230.26484209068434;1049.0856193060222;118.59044576020668;420.04005449554313;833.6177665524247;248.78087177199257;508.90074663356967;601.9218457007718;40145.77417861015;118.06529678561158;3237.7602271170254;9574.559682818466;816.1465236277085;65.56997392373526;106.54157671310276;2346.4351177048134;61490.47747237457;148.17418514215683;308.4319675031153;24019.140616858524;205.9619900245532;83.10214895855168;124.07125051934807;134.61278190715996;89.87180306846057
2020-04-05;349;361;1320;501;1451;822;5687;12051;584;700;562;19691;654;11130;135;531;345;114;650;15756;4665;82602;1485;454;1182;446;4587;4561;712;1745;3646;1173;1097;1927;71412;174;100123;1735;733;1486;3588;2273;58226;961;4994;8430;128948;3876;345;584;10237;556;533;527;811;2804;3662;227;2143;864;1021;17953;1039;555;5687;298;3766;1801;2281;3246;4102;11278;1604;3864;5389;266;2402;222;1908;1309;485;997;1655;131646;176;7172;21100;2169;104;574;27069;337573;1308;1799;61422;406;342;159;241;237;94.39808562401204;142.13947586377282;361.7121814544574;160.93965981093123;539.8065146692824;377.47870003880877;2047.39631646667;4709.602224711113;136.42483108347795;608.3991271279264;182.4568521975407;5381.783438166331;210.83264872131892;3585.006000609557;110.06908365962731;304.08597779172663;99.66814169668866;92.93297359917688;85.02306306190181;2738.428474530307;1505.334386251896;82064.75002308343;490.4647745605463;231.80939392640957;355.49188254038637;139.25184829924567;1557.2332827519565;2166.775749766921;712.0002367244864;401.2857238783294;1420.488912547445;669.9049837476708;594.4014652347284;960.5345455974942;23823.980990415443;81.77425981233651;53041.84447838932;791.7143805061487;211.14475615075276;729.7872468027732;962.6636162049335;945.5035205336902;31103.337284314715;477.2807275793903;1564.8940207831345;1441.3332632090812;78566.18844872239;1666.065360708188;151.51733365145154;139.34133929598636;9516.02501697735;385.27781245066905;200.17288274704538;354.9409582981973;213.48500837015843;1017.3612313183278;1827.9555288037766;117.07206076943136;715.1569564953888;181.46336252407113;207.81686489733374;6252.132921186572;164.54687834316152;211.76419251681176;3073.6761486520563;130.3240511584652;1821.4046527802066;604.1761818218552;812.6670494868952;745.0754605494232;1084.512323047823;2634.588275130701;1036.6975696007169;751.265372916735;916.945740958653;235.03842753186217;1108.738529690516;123.90907506246917;440.9989316974086;873.2861814438181;254.49017089527115;516.9602554658003;639.4807710265876;41178.071448509196;121.41429285816912;3361.2613657354605;9755.439037539309;835.4055060477093;66.95169089515585;109.45290219921883;2464.8957350156647;64470.81489182247;156.4654038645325;325.5107609803315;25575.44167546043;210.1631793049268;87.42126388383318;129.65435803314585;136.43681347922885;93.73344638301735
2020-04-06;367;377;1423;525;1554;833;5797;12297;641;756;700;20814;674;12161;135;549;364;114;658;16563;5009;82665;1579;467;1222;465;4822;4875;712;1828;3747;1322;1108;2176;75343;188;103374;1755;744;1562;4778;2491;60500;1031;5364;8904;132547;4110;349;662;10284;665;542;541;843;2843;3793;241;2439;965;1120;18926;1106;570;5865;331;4035;1988;2561;3660;4413;11730;1832;4057;6343;266;2605;226;2200;1375;534;1021;1686;136675;178;7561;21657;2220;105;596;30217;367215;1319;2076;66738;415;457;165;245;254;100.36666888197257;146.96603337939862;377.19824727958127;164.99575150989438;567.7527122992227;395.53318351217837;2088.427189370889;4801.180577912609;143.83981566606803;634.980521212364;194.23041496632015;5559.799403718217;218.71989046724292;3806.94906576869;111.68478542313916;314.80909474446275;101.70930232297724;93.6057800352972;89.72494160006792;2862.660693247958;1592.0352957223681;82109.9111307364;517.5353578174468;240.99833950555188;364.1211718276966;143.06938760923393;1594.162954727402;2222.2702621498747;712.0002515024396;421.3499150732845;1481.3114137883554;705.082872238075;618.8382657741378;989.9997696896687;24479.51275785597;84.22067686683931;55777.791219854094;805.2914729555823;218.44007832905874;742.5594173550114;1025.720489766185;987.5451500082937;31913.307331370885;502.32702730922847;1626.7913001803786;1492.6109688604583;80133.89688513422;1715.6624204569944;154.80765018780528;147.98309844142804;9556.960545775959;405.52383021650724;205.38236782246233;364.1479369651653;219.6322037865476;1035.0411664152894;1871.6236664064181;119.29102717411337;758.1114537510538;190.18583972663788;216.78589709995785;6428.839399820382;170.20559161927343;221.09292197193506;3128.484097089353;138.6050920090031;1919.242389611637;633.0211965276972;860.8103963945556;781.7530482454549;1126.8168099791944;2729.615333854598;1092.9893195888785;781.3915015891322;978.9144451658054;239.8885858626502;1171.777505558333;129.46510429690846;462.97361347459764;914.8280784958837;260.3264974427663;525.1341979055919;679.3820868738651;42235.23219225722;124.85687265150132;3489.376413969051;9939.21029812952;855.0543606374579;68.36252395787153;112.44296483925741;2589.3103690453045;67593.29043339011;165.22026987459776;343.5331213406932;27223.979867213035;214.44331796073945;91.96461861969739;135.488423120865;138.28548863812222;97.76072927616832
2020-04-07;423;383;1468;545;1628;853;5895;12639;717;811;861;22194;764;14034;135;577;384;115;658;17872;5310;82718;1780;483;1282;494;5017;5266;712;1956;3747;1450;1149;2308;79163;196;107663;1832;817;1586;5311;2738;62589;1122;5709;9248;135586;4485;353;697;10331;743;548;548;880;2970;3963;293;2785;1056;1184;19709;1160;599;6086;371;4263;2100;2954;3764;4848;12442;2057;4417;7497;279;2795;237;2447;1481;581;1059;1749;141942;185;8299;22253;2258;107;623;34109;397992;1462;2359;72224;424;520;165;249;261;106.71220449050406;151.95532491877265;393.3443772599508;169.14458111597034;597.1379127137948;414.39326209554207;2130.2540923648976;4894.330180039715;151.65703753440476;662.7153868869048;206.76278627954122;5743.486431312012;226.9006228520521;4042.62516146406;113.30113795935037;325.90656654229434;103.79167123577798;94.28339104451683;94.68627711161831;2992.4695691335396;1683.7200134821508;82155.09616207199;546.0946530019862;250.5403780076595;372.95836874719316;146.98551206847148;1631.9429769794392;2279.0762250378507;712.0002659922131;442.3992540654189;1544.7196909091795;742.1019434510504;644.002786534867;1020.310547933424;25152.250280481265;86.7380817439852;58616.37644328357;819.1013985367799;225.98285534018572;755.494222661229;1092.90719713064;1031.4508830287414;32743.317937401756;528.6810653524311;1691.0690049182401;1545.7027125882412;81726.44973504702;1766.7194457439234;158.16700161410353;157.16044062626122;9598.072158932317;426.8310580748155;210.7159165167015;373.5937385381144;225.94819349586487;1053.010208883374;1916.2170101384609;121.55191174545664;803.6442618340361;199.32640850256962;226.14152820420531;6610.27840818001;176.04920310363258;230.81341274049745;3184.0619317127703;147.41189837058607;2022.319886462798;663.2054891234488;911.8037273200396;820.2305048574996;1170.7564616948098;2827.9843018633824;1152.3234334872134;812.7202322225454;1045.0691255328984;244.8155304512112;1238.3940575430208;135.26902577374173;486.01023238803543;958.3305552935509;266.2924897737276;533.4237580877837;721.7717209819073;43317.76557901269;128.39556945631304;3622.270153478839;10125.898125068603;875.0976979049342;69.80308665880892;115.51384856143652;2719.975529268969;70864.45196334423;174.46467642115903;362.5509351836672;28969.03916275415;218.80360211607498;96.74382965710191;141.58470061249838;140.15913835643244;101.96073131659317
2020-04-08;444;400;1572;564;1715;881;6010;12942;822;823;1066;23403;804;16170;135;593;414;117;730;19141;5740;82809;2054;502;1343;526;5312;5597;712;2111;4450;1560;1185;2487;83057;211;113296;1884;895;1616;5916;2956;64586;1202;6074;9404;139422;5020;358;727;10384;855;577;576;912;3034;4119;299;3181;1174;1275;20682;1210;617;6086;419;4489;2249;4342;3870;5205;13141;2210;4761;8672;279;2932;244;2666;1623;682;1091;1845;148220;189;8954;23280;2369;107;628;38226;429686;1668;2659;77387;456;545;167;251;263;113.45844348382244;157.112756785469;410.1784472940835;173.38776877401773;628.0353835804763;434.08906454307674;2172.8913914208465;4989.069352960491;159.89822913934307;691.6530721716395;220.10274963218518;5933.01037644604;235.38564682656082;4292.883128587625;114.91715472718914;337.3911898592801;105.91605564625472;94.96583996848926;99.92132286138899;3128.0999104793186;1780.6738619274777;82200.30512872103;576.2239148021662;260.4481643204596;382.0084048899361;151.00242174416846;1670.5916940555062;2337.2187582647275;712.000280193816;464.4802482353877;1610.822050185926;781.0579089758778;669.890974570269;1051.4874144327187;25842.597920417054;89.32839897389337;61556.9770971149;833.1481501289351;233.78115440737676;768.5913393893051;1164.4941389506055;1077.3028934183783;33593.80834642245;556.4104084894504;1757.8131554534543;1600.6719259223084;83343.95910685093;1819.2784112281254;161.59672870212364;166.90651230158463;9639.360613698926;449.2548284839478;216.17585415788034;383.2845578238247;232.4371237988469;1071.2724364492892;1961.749175739376;123.85550100809769;851.9099353817003;208.90499325301548;235.9003786678187;6796.561373729694;182.08306135114714;240.94035774353546;3240.412321186366;156.77779517240003;2130.9160345579353;694.7875054699701;965.815501767985;860.5955834239043;1216.3932796249924;2929.8063597338482;1214.8627512057483;845.2991225611238;1115.6922644075944;249.8194229245216;1308.790448190132;141.33178596066088;510.15669456825333;1003.8846232093198;272.39083210025063;541.8301168494959;766.8046712526275;44426.18637542793;132.03298038880098;3760.112655728505;10315.526426640246;895.5400071423226;71.27400547707354;118.66769010064827;2857.202206501158;74291.12593908943;184.22595899567557;382.618914806899;30814.936241681808;223.24523351839002;101.77111248825328;147.95494773283716;142.05809799397673;106.3408323734082
2020-04-09;484;409;1666;583;1795;921;6108;13244;926;887;1486;24983;858;18092;135;618;443;119;730;20654;6166;82883;2223;539;1407;564;5569;5830;712;2349;4965;1699;1207;2605;87366;218;118181;1955;980;1648;6725;3293;66220;1232;6574;9968;143626;5614;372;781;10423;910;589;582;955;3115;4228;337;3441;1289;1374;21903;1239;663;6211;457;4695;2528;5256;4076;5575;13956;2376;5202;10131;333;3287;250;2867;1910;701;1124;1934;153222;190;9599;24051;2423;109;643;42282;464442;1892;2990;82293;473;582;171;255;263;120.63062628649543;162.443909333283;427.7294882456758;177.72693524077815;660.5220345196714;454.65125504382655;2216.3536676370745;5085.416254798119;168.5862873565583;721.8449730871398;234.30220881224722;6128.540928112841;244.1861518785672;4558.624151353768;116.53182171833353;349.276179258727;108.0832775305511;95.65316036369478;105.4451078052596;3269.8067567253247;1883.1983589988497;82245.53804231886;608.0087630796144;270.73473178051734;391.27632542456337;155.12234647416875;1710.1277864035098;2396.7231337534677;712.0002941072481;487.6414079116856;1679.731191519479;822.0513826250252;696.4959440576006;1083.551165093624;26550.96683110756;91.99359683833983;64598.35735204944;847.4357890452169;241.84328272942255;781.8503322576087;1240.7694136136204;1125.1869350308805;34465.2243374551;585.5860370225588;1827.1124249820466;1657.5842041502249;84986.52391272488;1873.3824363777055;165.09819339890618;177.2565054420892;9680.82667056625;472.8533277710873;221.76451458850576;393.22675041692963;239.10321271989366;1089.831960368939;2008.2336650052991;126.20259602763909;903.0722696034362;218.94245653977623;246.07978006733288;6987.8014378677935;188.31261999910313;251.48883913514106;3297.5375749697096;166.73821249980662;2245.324377466462;727.8278692904686;1023.0241045423112;902.9402582999304;1263.7915207626781;3035.1959169709767;1280.7786509567125;879.1775744133867;1191.0853735298263;254.90037100422447;1383.180284306833;147.6648042417531;535.4627119041307;1051.5853698193907;278.6242548636562;550.3544514567209;814.6455690015707;45561.01459616299;135.77176771472034;3903.0794033806546;10508.118318325134;916.3856458753118;72.77592009559547;121.9066800101574;3001.3165494080663;77880.42675377238;194.53297509787728;403.7947486471296;32765.993032811573;227.76941820784032;107.05931230970792;154.61144632533475;143.98270735405677;110.90872522929949
2020-04-10;521;416;1761;601;1975;937;6215;13555;991;925;1981;26667;901;19638;136;635;443;119;820;22059;6695;82941;2473;558;1495;595;5732;6014;712;2620;7161;1794;1258;2769;91738;234;122171;2011;1190;1675;7598;3512;68192;1279;8089;10408;147577;6250;372;812;10450;993;612;609;999;3223;4346;350;3844;1438;1448;23249;1283;711;6314;484;5011;2752;5897;4195;5955;15472;2512;5467;11917;344;3651;265;3105;2108;715;1160;2003;158273;190;10053;24551;2473;109;671;47029;497943;2203;3360;86660;494;624;171;257;267;128.25557415929023;167.95454220602898;446.02773110057035;182.16370049091336;694.6785889258164;476.11096755679205;2260.655718209707;5183.388863795886;177.74533479491154;753.3446129986743;249.4163837512033;6330.251618101447;253.31372899661534;4840.8049784701425;118.14409749147299;361.57517937439906;110.2941738527813;96.34538600204831;111.27347803189801;3417.8557579288413;1991.6121248175107;82290.79491450523;641.5394097214922;281.41349684193193;400.76729172026785;159.34754380678075;1750.570273099023;2457.61475905313;712.0003077325094;511.93331176068494;1751.564374650492;865.1881285147518;723.8077479944372;1116.5228311682827;27277.774897103496;94.73568791018921;67738.60851557847;861.9684464571563;250.1777924972263;795.2706494929557;1322.0399728265695;1175.1924912359002;35358.018154526355;616.2825094340828;1899.0581885154702;1716.5073762102654;86654.22901110812;1929.0758165322227;168.6727789278845;188.24778272016584;9722.471093305803;497.687739465596;227.48423801058712;403.4268366834076;245.9507505165543;1108.6929252336438;2055.683837431694;128.5940127564785;957.3048437985547;229.46064192275108;256.6978044401918;7184.113428146125;194.74343489448316;262.4743211820704;3355.4396366358887;177.33081672836522;2365.853861602736;762.3894286979637;1083.6184295033024;947.3609231429961;1313.0177715397988;3144.270665066675;1350.2514774230938;914.4069026933425;1271.570265955057;260.0584258234491;1461.789143975225;154.2799923818553;561.9798337308259;1101.532127097192;284.995535166776;558.9979348012878;865.4692691080536;46722.77546881573;139.61466019282167;4051.3514076655792;10703.696059104124;937.6388228364797;74.30948366807468;125.23306391269372;3152.660572101756;81639.76651238979;205.41618858722853;426.1392598326237;34826.505289478344;232.37736689170626;112.62193604907095;161.56702597100974;145.93331075299875;115.6724285800071
